File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF804JMX	bam	unfiltered alignments	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				2			28				ENCFF000VUL, ENCFF643CGH	1115269870	ENCODE Processing Pipeline	a6998c71d1f5edec2faad6f93728e657		https://www.encodeproject.org/files/ENCFF804JMX/@@download/ENCFF804JMX.bam	GRCh38				released	s3://encode-public/2017/01/05/85d9c636-e435-4712-a3bc-a95b0ea97b3e/ENCFF804JMX.bam				
ENCFF285WSG	bam	unfiltered alignments	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1			28				ENCFF000VUJ, ENCFF807MUK	929826777	ENCODE Processing Pipeline	8f6bbfe1b98f6819141cd5dd70229964		https://www.encodeproject.org/files/ENCFF285WSG/@@download/ENCFF285WSG.bam	hg19				released	s3://encode-public/2017/01/05/51fc6c9d-a428-4f49-91b6-9a04ecc04d99/ENCFF285WSG.bam				
ENCFF960CBP	bam	unfiltered alignments	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				2			28				ENCFF000VUL, ENCFF807MUK	1110646319	ENCODE Processing Pipeline	6896d4ac923260fd9904711ebe163006		https://www.encodeproject.org/files/ENCFF960CBP/@@download/ENCFF960CBP.bam	hg19				released	s3://encode-public/2017/01/05/5134cb93-f1cb-4aa9-8ccc-14f23c351be0/ENCFF960CBP.bam				
ENCFF169ZIP	bam	alignments	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				2			28				ENCFF000VUL, ENCFF807MUK	735482157	ENCODE Processing Pipeline	23defd2ec4eee71976ac4af442f6d17f		https://www.encodeproject.org/files/ENCFF169ZIP/@@download/ENCFF169ZIP.bam	hg19				released	s3://encode-public/2017/01/05/8ad7a0a4-34e4-4d72-9954-059a897e4864/ENCFF169ZIP.bam				
ENCFF597JXK	bam	alignments	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1			28				ENCFF000VUJ, ENCFF807MUK	606881201	ENCODE Processing Pipeline	d536306144f40671ca7b8c6467a0e209		https://www.encodeproject.org/files/ENCFF597JXK/@@download/ENCFF597JXK.bam	hg19				released	s3://encode-public/2017/01/05/4afe7176-6b34-4742-9a6e-af1173637352/ENCFF597JXK.bam				
ENCFF073KLS	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1							ENCFF191NQS	9735074	ENCODE Processing Pipeline	74150ba427f71aeb1a1f7ff151f374e7		https://www.encodeproject.org/files/ENCFF073KLS/@@download/ENCFF073KLS.bigBed	hg19				released	s3://encode-public/2017/07/19/a556e7ec-5d7a-4cf2-8c45-9c779e5249f8/ENCFF073KLS.bigBed				
ENCFF507BWP	bigWig	fold change over control	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1							ENCFF110OHA, ENCFF545DZO, ENCFF597JXK	263012853	ENCODE Processing Pipeline	394d8f035dc2765e02c6a304588f59c4		https://www.encodeproject.org/files/ENCFF507BWP/@@download/ENCFF507BWP.bigWig	hg19				released	s3://encode-public/2017/07/19/70488a15-53dd-4054-84be-4d6147583ede/ENCFF507BWP.bigWig				
ENCFF795KLW	bigWig	signal p-value	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1, 2							ENCFF110OHA, ENCFF169ZIP, ENCFF545DZO, ENCFF597JXK	154131368	ENCODE Processing Pipeline	823f5ab792613cdf31188b0584614f9b		https://www.encodeproject.org/files/ENCFF795KLW/@@download/ENCFF795KLW.bigWig	hg19				released	s3://encode-public/2017/07/19/c5b467e3-e268-4c95-847e-e256b0e079af/ENCFF795KLW.bigWig				
ENCFF371NNZ	bigWig	fold change over control	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				2							ENCFF169ZIP, ENCFF545DZO	259360946	ENCODE Processing Pipeline	723d2c3c8a62d2059395c0b62586575f		https://www.encodeproject.org/files/ENCFF371NNZ/@@download/ENCFF371NNZ.bigWig	hg19				released	s3://encode-public/2017/07/19/c3ee1764-3e08-4c04-a725-c39c9739284f/ENCFF371NNZ.bigWig				
ENCFF191NQS	bed narrowPeak	peaks and background as input for IDR	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1							ENCFF110OHA, ENCFF545DZO, ENCFF597JXK	3873486	ENCODE Processing Pipeline	0554fc80e5ff413de68ad8b01bde8c66		https://www.encodeproject.org/files/ENCFF191NQS/@@download/ENCFF191NQS.bed.gz	hg19				released	s3://encode-public/2017/07/19/d41d2ba2-3ed6-476f-963c-9105a65e142c/ENCFF191NQS.bed.gz				
ENCFF683PLX	bigBed narrowPeak	conservative IDR thresholded peaks	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1, 2							ENCFF850MAC	173157	ENCODE Processing Pipeline	2df1b597831b79017e9f5355ae640c57		https://www.encodeproject.org/files/ENCFF683PLX/@@download/ENCFF683PLX.bigBed	hg19				released	s3://encode-public/2017/07/19/03d7b270-f441-4c5d-b460-0bbd1ef34a88/ENCFF683PLX.bigBed				
ENCFF089IJA	bigWig	signal p-value	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1							ENCFF110OHA, ENCFF545DZO, ENCFF597JXK	171709217	ENCODE Processing Pipeline	10c56b3eb0ef924137ff335dfce176bf		https://www.encodeproject.org/files/ENCFF089IJA/@@download/ENCFF089IJA.bigWig	hg19				released	s3://encode-public/2017/07/19/5d52dc48-90d0-4969-b475-13f9eb340ea9/ENCFF089IJA.bigWig				
ENCFF018XHQ	bigWig	signal p-value	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				2							ENCFF169ZIP, ENCFF545DZO	72799651	ENCODE Processing Pipeline	b1b69146608cf89f062b3b4331dec487		https://www.encodeproject.org/files/ENCFF018XHQ/@@download/ENCFF018XHQ.bigWig	hg19				released	s3://encode-public/2017/07/19/dfa82bce-c21d-476d-8c7c-eacfd9e44303/ENCFF018XHQ.bigWig				
ENCFF926RPL	bigWig	fold change over control	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1, 2							ENCFF110OHA, ENCFF169ZIP, ENCFF545DZO, ENCFF597JXK	511029366	ENCODE Processing Pipeline	1e90e98b639c60d22bb0158bdcecf3e0		https://www.encodeproject.org/files/ENCFF926RPL/@@download/ENCFF926RPL.bigWig	hg19				released	s3://encode-public/2017/07/19/e6ee3d28-4101-4152-a1d6-889e7949d23b/ENCFF926RPL.bigWig				
ENCFF128GGA	bed narrowPeak	peaks and background as input for IDR	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				2							ENCFF169ZIP, ENCFF545DZO	3703960	ENCODE Processing Pipeline	b202a9dadaea6440fee22d78cd1f676e		https://www.encodeproject.org/files/ENCFF128GGA/@@download/ENCFF128GGA.bed.gz	hg19				released	s3://encode-public/2017/07/19/45c073bd-2225-4b27-9619-108bc98afa19/ENCFF128GGA.bed.gz				
ENCFF324TDX	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1, 2							ENCFF319MWF	10996554	ENCODE Processing Pipeline	5d833b7c27e4bb0ccc81ef2c8523dafc		https://www.encodeproject.org/files/ENCFF324TDX/@@download/ENCFF324TDX.bigBed	hg19				released	s3://encode-public/2017/07/19/83532795-785d-4aa1-a470-fde0a546cb4d/ENCFF324TDX.bigBed				
ENCFF319MWF	bed narrowPeak	peaks and background as input for IDR	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1, 2							ENCFF110OHA, ENCFF169ZIP, ENCFF545DZO, ENCFF597JXK	4482472	ENCODE Processing Pipeline	00dd5cb031d39f2eab7febd42ac8b21e		https://www.encodeproject.org/files/ENCFF319MWF/@@download/ENCFF319MWF.bed.gz	hg19				released	s3://encode-public/2017/07/19/fdbb0a63-d3bc-410e-9b1f-4c158eaf097b/ENCFF319MWF.bed.gz				
ENCFF757FAQ	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				2							ENCFF128GGA	9798650	ENCODE Processing Pipeline	aa88b9f1571187a86abac92bdb406723		https://www.encodeproject.org/files/ENCFF757FAQ/@@download/ENCFF757FAQ.bigBed	hg19				released	s3://encode-public/2017/07/19/48621c8f-c832-4fd1-8c4a-f79151626c10/ENCFF757FAQ.bigBed				
ENCFF850MAC	bed narrowPeak	conservative IDR thresholded peaks	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1, 2							ENCFF001TDO, ENCFF128GGA, ENCFF191NQS, ENCFF319MWF	74207	ENCODE Processing Pipeline	a802c49dd599c4a87c8719a78c5d77f8		https://www.encodeproject.org/files/ENCFF850MAC/@@download/ENCFF850MAC.bed.gz	hg19				released	s3://encode-public/2017/07/19/e392b7b6-eb87-4222-a07a-ae4edc4b9f55/ENCFF850MAC.bed.gz				
ENCFF433PFN	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1, 2							ENCFF001TDO, ENCFF128GGA, ENCFF191NQS, ENCFF319MWF	85609	ENCODE Processing Pipeline	62c04d74d3bb8393fd21d79f6d87f4c0		https://www.encodeproject.org/files/ENCFF433PFN/@@download/ENCFF433PFN.bed.gz	hg19				released	s3://encode-public/2017/07/19/f538a6a0-455b-4984-bc03-80f78e10a330/ENCFF433PFN.bed.gz				
ENCFF544GDN	bigBed narrowPeak	optimal IDR thresholded peaks	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1, 2							ENCFF433PFN	189484	ENCODE Processing Pipeline	841a0522abc456c22e0a1e9cbf84e4b2		https://www.encodeproject.org/files/ENCFF544GDN/@@download/ENCFF544GDN.bigBed	hg19				released	s3://encode-public/2017/07/19/df8837a3-d99a-48f3-840f-e6a01b78f1ae/ENCFF544GDN.bigBed				
ENCFF619JWG	bigWig	fold change over control	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1							ENCFF477ZKJ, ENCFF710SMS, ENCFF926BIU	265825153	ENCODE Processing Pipeline	5f093c852cb83e1fd1231630d26b5205		https://www.encodeproject.org/files/ENCFF619JWG/@@download/ENCFF619JWG.bigWig	GRCh38				released	s3://encode-public/2017/07/19/cb9958ba-887a-4b8f-ac80-e24ca7484a64/ENCFF619JWG.bigWig				
ENCFF662YTA	bigWig	fold change over control	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				2							ENCFF189DMF, ENCFF477ZKJ	258651771	ENCODE Processing Pipeline	dfd4e4319112c275043be005c42523a9		https://www.encodeproject.org/files/ENCFF662YTA/@@download/ENCFF662YTA.bigWig	GRCh38				released	s3://encode-public/2017/07/19/3e461770-93d1-43b2-ae40-9245571eac0b/ENCFF662YTA.bigWig				
ENCFF417WYL	bigWig	fold change over control	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1, 2							ENCFF189DMF, ENCFF477ZKJ, ENCFF710SMS, ENCFF926BIU	512846790	ENCODE Processing Pipeline	fcb3f3f9ae6f14631813f7e4c904ce9c		https://www.encodeproject.org/files/ENCFF417WYL/@@download/ENCFF417WYL.bigWig	GRCh38				released	s3://encode-public/2017/07/19/12209eb4-228c-407f-9dbf-1368cdc4da93/ENCFF417WYL.bigWig				
ENCFF095TZR	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1, 2							ENCFF132LKV	11009811	ENCODE Processing Pipeline	89f9bc4dd625274826b35592ba7da018		https://www.encodeproject.org/files/ENCFF095TZR/@@download/ENCFF095TZR.bigBed	GRCh38				released	s3://encode-public/2017/07/19/32d11114-60c4-474a-94f4-8d366021ac06/ENCFF095TZR.bigBed				
ENCFF896OWK	bed narrowPeak	conservative IDR thresholded peaks	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1, 2							ENCFF132LKV, ENCFF375BHX, ENCFF419RSJ, ENCFF852HEH	75423	ENCODE Processing Pipeline	f8d2c6d0c4f16897f4575e0dcd3f36cd		https://www.encodeproject.org/files/ENCFF896OWK/@@download/ENCFF896OWK.bed.gz	GRCh38				released	s3://encode-public/2017/07/19/9f20d525-3cd7-46f7-9b81-5553b54c0872/ENCFF896OWK.bed.gz				
ENCFF172ILV	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1							ENCFF375BHX	9735390	ENCODE Processing Pipeline	ffe9f800c25d0509398551b797bfef69		https://www.encodeproject.org/files/ENCFF172ILV/@@download/ENCFF172ILV.bigBed	GRCh38				released	s3://encode-public/2017/07/19/6a4a0684-2c29-41b4-bdeb-04ef7ab078c2/ENCFF172ILV.bigBed				
ENCFF159KDE	bigWig	signal p-value	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1, 2							ENCFF189DMF, ENCFF477ZKJ, ENCFF710SMS, ENCFF926BIU	153550252	ENCODE Processing Pipeline	0f495462bced7c2df49d0f9c30785848		https://www.encodeproject.org/files/ENCFF159KDE/@@download/ENCFF159KDE.bigWig	GRCh38				released	s3://encode-public/2017/07/19/f6cd9475-fe82-49e0-a8ef-900b7c78b5ff/ENCFF159KDE.bigWig				
ENCFF830SRX	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				2							ENCFF852HEH	9803963	ENCODE Processing Pipeline	d64f3606fd86d2b789bfad7e72ee5cf2		https://www.encodeproject.org/files/ENCFF830SRX/@@download/ENCFF830SRX.bigBed	GRCh38				released	s3://encode-public/2017/07/19/a6320a33-ec97-4248-b8d0-ad6e795b7b42/ENCFF830SRX.bigBed				
ENCFF310BBF	bigBed narrowPeak	conservative IDR thresholded peaks	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1, 2							ENCFF896OWK	175045	ENCODE Processing Pipeline	db92488b136347694c992c3c5b0a34e1		https://www.encodeproject.org/files/ENCFF310BBF/@@download/ENCFF310BBF.bigBed	GRCh38				released	s3://encode-public/2017/07/19/5f2dd9a2-6775-4785-ac94-bcb4ee3b30db/ENCFF310BBF.bigBed				
ENCFF687SFB	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1, 2							ENCFF132LKV, ENCFF375BHX, ENCFF419RSJ, ENCFF852HEH	83076	ENCODE Processing Pipeline	563c0d5cee7b626c61508bddca8d0fa4		https://www.encodeproject.org/files/ENCFF687SFB/@@download/ENCFF687SFB.bed.gz	GRCh38				released	s3://encode-public/2017/07/19/1be2f3f2-9699-45d1-903f-1f4e9d7192ba/ENCFF687SFB.bed.gz				
ENCFF104LQU	bigWig	signal p-value	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1							ENCFF477ZKJ, ENCFF710SMS, ENCFF926BIU	172546145	ENCODE Processing Pipeline	827ff4588020505faf52cc8e317a282c		https://www.encodeproject.org/files/ENCFF104LQU/@@download/ENCFF104LQU.bigWig	GRCh38				released	s3://encode-public/2017/07/19/55b98bf0-0a59-4aee-be48-7aedf71bdd9f/ENCFF104LQU.bigWig				
ENCFF335XQU	bigBed narrowPeak	optimal IDR thresholded peaks	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1, 2							ENCFF687SFB	185931	ENCODE Processing Pipeline	4ab26004ce7aa98e7985a827f6be1f58		https://www.encodeproject.org/files/ENCFF335XQU/@@download/ENCFF335XQU.bigBed	GRCh38				released	s3://encode-public/2017/07/19/c82261f0-ee0f-4268-952d-984abf1f4008/ENCFF335XQU.bigBed				
ENCFF329EHG	bigWig	signal p-value	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				2							ENCFF189DMF, ENCFF477ZKJ	72905782	ENCODE Processing Pipeline	3f3d21f9eda0574b5c9543f73481b591		https://www.encodeproject.org/files/ENCFF329EHG/@@download/ENCFF329EHG.bigWig	GRCh38				released	s3://encode-public/2017/07/19/032944c1-30b1-4f5c-9cc9-8352ea03ab25/ENCFF329EHG.bigWig				
ENCFF375BHX	bed narrowPeak	peaks and background as input for IDR	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1							ENCFF477ZKJ, ENCFF710SMS, ENCFF926BIU	3873715	ENCODE Processing Pipeline	566e9bcf9a35a21d6224aac4cbec49fd		https://www.encodeproject.org/files/ENCFF375BHX/@@download/ENCFF375BHX.bed.gz	GRCh38				released	s3://encode-public/2017/07/19/53b7d6d9-5419-4c73-be01-d7fd46496bc4/ENCFF375BHX.bed.gz				
ENCFF852HEH	bed narrowPeak	peaks and background as input for IDR	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				2							ENCFF189DMF, ENCFF477ZKJ	3703379	ENCODE Processing Pipeline	d33be22f266135cb7edcfa60b1c1e4a6		https://www.encodeproject.org/files/ENCFF852HEH/@@download/ENCFF852HEH.bed.gz	GRCh38				released	s3://encode-public/2017/07/19/bb2a313f-830c-439e-b7c8-82fcb8326a58/ENCFF852HEH.bed.gz				
ENCFF132LKV	bed narrowPeak	peaks and background as input for IDR	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										E2F4-human	DNA		see document	see document		False	2012-05-14	ENCODE				1, 2							ENCFF189DMF, ENCFF477ZKJ, ENCFF710SMS, ENCFF926BIU	4498903	ENCODE Processing Pipeline	2c71d0709fc116cda6a57750f3ee2851		https://www.encodeproject.org/files/ENCFF132LKV/@@download/ENCFF132LKV.bed.gz	GRCh38				released	s3://encode-public/2017/07/19/7afda20d-e29e-4769-8d33-68cd03a825ae/ENCFF132LKV.bed.gz				
ENCFF868YNQ	fastq	reads	ENCSR189YYK	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										ZBTB40-human	DNA					False	2016-09-20	ENCODE				1	1	100		paired-ended	1	ENCFF471LIQ		3809382477	Michael Snyder, Stanford	44f97dc5c095542580129b0fe7cace13	SRA:SRR5111230	https://www.encodeproject.org/files/ENCFF868YNQ/@@download/ENCFF868YNQ.fastq.gz			Illumina HiSeq 4000	/files/ENCFF202OMW/	released	s3://encode-public/2016/04/28/2f2e3ead-2099-4b05-8b38-7e6d58874dc4/ENCFF868YNQ.fastq.gz				
ENCFF471LIQ	fastq	reads	ENCSR189YYK	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										ZBTB40-human	DNA					False	2016-09-20	ENCODE				1	1	100		paired-ended	2	ENCFF868YNQ		3934254838	Michael Snyder, Stanford	6fb6bcf75cc29e181c697ed0d3866132	SRA:SRR5111230	https://www.encodeproject.org/files/ENCFF471LIQ/@@download/ENCFF471LIQ.fastq.gz			Illumina HiSeq 4000	/files/ENCFF349FFX/	released	s3://encode-public/2016/04/28/7707fc29-de44-4de3-82d3-70b05f531978/ENCFF471LIQ.fastq.gz				
ENCFF199JYM	fastq	reads	ENCSR189YYK	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										ZBTB40-human	DNA					False	2016-09-20	ENCODE				2	1	100		paired-ended	1	ENCFF699UWV		2907531802	Michael Snyder, Stanford	3f79449dacb5a42a97fa8e2dfc04e44d	SRA:SRR5111231	https://www.encodeproject.org/files/ENCFF199JYM/@@download/ENCFF199JYM.fastq.gz			Illumina HiSeq 4000	/files/ENCFF829GAK/	released	s3://encode-public/2016/08/19/643936f9-5247-4c7b-9bac-47cfe86d0574/ENCFF199JYM.fastq.gz				
ENCFF699UWV	fastq	reads	ENCSR189YYK	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										ZBTB40-human	DNA					False	2016-09-20	ENCODE				2	1	100		paired-ended	2	ENCFF199JYM		3279571816	Michael Snyder, Stanford	3853bf98fe33171727b14b929c4cd268	SRA:SRR5111231	https://www.encodeproject.org/files/ENCFF699UWV/@@download/ENCFF699UWV.fastq.gz			Illumina HiSeq 4000	/files/ENCFF647DBV/	released	s3://encode-public/2016/08/24/3f02b6af-bcf0-4f65-93dc-0954596456e8/ENCFF699UWV.fastq.gz				
ENCFF586ZMB	bam	unfiltered alignments	ENCSR189YYK	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										ZBTB40-human	DNA					False	2016-09-20	ENCODE				2			100				ENCFF199JYM, ENCFF699UWV, ENCFF807MUK	5412965233	ENCODE Processing Pipeline	3d3d1afff166aa32fa866681f75e90a8		https://www.encodeproject.org/files/ENCFF586ZMB/@@download/ENCFF586ZMB.bam	hg19				released	s3://encode-public/2016/09/16/f01168e0-357a-4ebd-8b08-61c405c30d1e/ENCFF586ZMB.bam				
ENCFF549EZJ	bam	unfiltered alignments	ENCSR189YYK	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										ZBTB40-human	DNA					False	2016-09-20	ENCODE				2			100				ENCFF199JYM, ENCFF643CGH, ENCFF699UWV	5410690186	ENCODE Processing Pipeline	f6212acedc0a170e821b92ddd5f35151		https://www.encodeproject.org/files/ENCFF549EZJ/@@download/ENCFF549EZJ.bam	GRCh38				released	s3://encode-public/2016/09/16/de072479-40b0-41fc-925c-8e38da7cc321/ENCFF549EZJ.bam				
ENCFF475YMR	bam	unfiltered alignments	ENCSR189YYK	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										ZBTB40-human	DNA					False	2016-09-20	ENCODE				1			100				ENCFF471LIQ, ENCFF643CGH, ENCFF868YNQ	7537521957	ENCODE Processing Pipeline	c1e7cf08bbe70c45304ab7ecb16a2210		https://www.encodeproject.org/files/ENCFF475YMR/@@download/ENCFF475YMR.bam	GRCh38				released	s3://encode-public/2016/09/16/c2a35dcb-3e62-4df6-bb2f-e463d6e5aead/ENCFF475YMR.bam				
